"index";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"Touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price"
955;"Dell";"Gaming";17.3;3840;2160;0;"Intel";" Core i7 7700HQ ";2.8;16;"Hybrid";512;1024;"Nvidia";"Windows";4;168045
956;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";" Core i5 7Y54 ";1.2;8;"SSD";256;0;"Intel";"Windows";1;101179
957;"HP";"2 in 1 Convertible";11.6;1366;768;1;"Intel";" Pentium Quad Core N4200 ";1.1;4;"SSD";256;0;"Intel";"Windows";1;41292
958;"Dell";"Ultrabook";13.3;3200;1800;0;"Intel";" Core i7 6500U ";2.5;8;"SSD";256;0;"Intel";"Windows";1;67559
959;"Acer";"2 in 1 Convertible";11.6;1366;768;1;"Intel";" Celeron Dual Core N3060 ";1.6;4;"Flash Storage";32;0;"Intel";"Other";1;20726
960;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";" Core i5 6300U ";2.4;8;"SSD";256;0;"Intel";"Windows";1;81785
961;"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";" Core i5 7300U ";2.6;8;"SSD";256;0;"Intel";"Windows";1;93773
962;"Acer";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 7200U ";2.5;12;"Hybrid";128;1024;"Nvidia";"Windows";2;53760
963;"Toshiba";"Ultrabook";12.5;1920;1080;1;"Intel";" Core i7 7500U ";2.7;8;"SSD";512;0;"Intel";"Windows";1;95371
964;"HP";"Notebook";15.6;1366;768;0;"Intel";" Core i5 7200U ";2.5;8;"HDD";1024;0;"Nvidia";"Windows";2;45102
965;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Core i3 6006U ";2.0;4;"HDD";1024;0;"AMD";"Linux";2;24808
966;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Core i5 7200U ";2.5;4;"HDD";500;0;"Intel";"Windows";2;43956
967;"HP";"Notebook";15.6;1920;1080;0;"Intel";" Core i3 7100U ";2.4;4;"HDD";500;0;"Intel";"Windows";2;36497
968;"Dell";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;32;"Hybrid";256;1024;"Nvidia";"Windows";4;167779
969;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 7200U ";2.5;6;"SSD";256;0;"Nvidia";"Windows";2;37030
970;"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";" Core i7 7Y75 ";1.3;16;"SSD";512;0;"Intel";"Windows";1;101179
971;"Dell";"Ultrabook";14.0;2560;1440;1;"Intel";" Core i7 6600U ";2.6;8;"SSD";256;0;"Intel";"Windows";2;104588
972;"Dell";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;32;"Hybrid";256;1024;"Nvidia";"Windows";4;149184
973;"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";" Core i5 6200U ";2.3;8;"SSD";256;0;"Intel";"Windows";2;62870
974;"Asus";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";3;109219
975;"HP";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 7200U ";2.7;8;"Hybrid";128;1024;"Nvidia";"Windows";2;52161
976;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";" Core i5 6200U ";2.3;4;"Hybrid";508;0;"Intel";"Windows";2;53387
977;"Asus";"2 in 1 Convertible";15.6;3840;2160;1;"Intel";" Core i7 7500U ";2.7;16;"Hybrid";512;2048;"Nvidia";"Windows";2;95851
979;"Asus";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";3;93187
980;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";" Core i7 7500U ";2.7;12;"SSD";512;0;"Intel";"Windows";2;69211
981;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";" Core i5 6200U ";2.3;4;"SSD";128;0;"Intel";"Windows";1;63670
982;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";" A12-Series 9720P ";3.6;6;"SSD";256;0;"AMD";"Windows";2;29251
983;"Fujitsu";"Notebook";15.6;1366;768;0;"Intel";" Core i5 6200U ";2.3;4;"SSD";256;0;"Intel";"Windows";2;34579
984;"Toshiba";"Notebook";14.0;1366;768;0;"Intel";" Core i5 6200U ";2.3;4;"HDD";500;0;"Intel";"Windows";2;48751
985;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Core i5 7200U ";2.5;4;"HDD";500;0;"AMD";"Windows";2;31915
986;"HP";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 7200U ";2.5;8;"HDD";1024;0;"Intel";"Windows";2;42944
987;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2;63350
988;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Core i7 7500U ";2.7;8;"HDD";1024;0;"AMD";"Windows";2;39907
989;"Dell";"Notebook";14.0;1920;1080;0;"Intel";" Core i5 7200U ";2.5;8;"SSD";128;0;"Intel";"Windows";2;59620
990;"HP";"Netbook";12.5;1920;1080;0;"Intel";" Core M 6Y75 ";1.2;8;"SSD";512;0;"Intel";"Windows";1;101658
991;"HP";"Notebook";15.6;1920;1080;0;"Intel";" Core i3 6006U ";2.0;4;"Hybrid";128;1024;"AMD";"Windows";2;26587
992;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";" Celeron Dual Core N3350 ";1.1;4;"SSD";128;0;"Intel";"N/A";2;14419
993;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 6200U ";2.3;8;"SSD";256;0;"Intel";"Windows";2;71875
995;"Asus";"Notebook";13.3;3200;1800;0;"Intel";" Core i5 7200U ";2.5;8;"SSD";256;0;"Intel";"Windows";1;61272
996;"HP";"Ultrabook";13.3;1920;1080;1;"Intel";" Core i7 7500U ";2.7;8;"SSD";256;0;"Intel";"Windows";1;71875
997;"Acer";"Notebook";15.6;1366;768;0;"Intel";" Pentium Quad Core N4200 ";1.1;4;"HDD";500;0;"Intel";"Windows";2;20246
998;"Asus";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2;95851
999;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";" Core i7 7500U ";2.7;8;"SSD";512;0;"Intel";"Windows";1;111302
1000;"Acer";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";3;67133
1001;"HP";"Notebook";13.3;1920;1080;0;"Intel";" Core i5 7200U ";2.5;8;"SSD";256;0;"Intel";"Windows";1;63350
1002;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Core i3 7100U ";2.4;4;"SSD";128;0;"Intel";"Windows";2;29144
1003;"HP";"Notebook";14.0;1366;768;0;"Intel";" Core i5 7200U ";2.5;4;"HDD";500;0;"Intel";"Windows";2;41505
1004;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";" Core i5 6200U ";2.3;4;"SSD";128;0;"Intel";"Windows";1;63670
1005;"HP";"Notebook";14.0;1366;768;0;"Intel";" Core i5 6300U ";2.4;4;"SSD";256;0;"Intel";"Windows";1;58607
1006;"HP";"Notebook";14.0;1920;1080;0;"Intel";" Core i5 7200U ";2.5;4;"SSD";256;0;"Intel";"Windows";2;64202
1007;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";" Core i7 6600U ";2.6;8;"SSD";256;0;"Intel";"Windows";1;77203
1008;"HP";"Notebook";14.0;1920;1080;0;"Intel";" Core i5 7200U ";2.5;8;"SSD";256;0;"Nvidia";"Windows";2;55905
1009;"HP";"Notebook";14.0;1366;768;0;"Intel";" Core i3 7100U ";2.4;4;"HDD";500;0;"Intel";"Windows";2;36444
1010;"Dell";"Gaming";15.6;1920;1080;0;"Intel";" Core i5 7300HQ ";2.5;8;"Hybrid";1024;0;"Nvidia";"Windows";3;50563
1011;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";" Core i5 7200U ";2.5;4;"HDD";500;0;"Intel";"Windows";1;81998
1012;"HP";"Notebook";14.0;1920;1080;0;"Intel";" Core i5 7200U ";2.5;4;"SSD";256;0;"Intel";"Windows";1;84715
1013;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";" Core i7 6500U ";2.5;8;"SSD";256;0;"Intel";"Windows";2;100551
1014;"HP";"Notebook";13.3;1366;768;0;"Intel";" Core i3 7100U ";2.4;4;"HDD";500;0;"Intel";"Windows";1;42624
1015;"Toshiba";"Notebook";13.3;1366;768;0;"Intel";" Core i5 6200U ";2.3;8;"SSD";256;0;"Intel";"Windows";2;64469
1016;"HP";"Notebook";15.6;1366;768;0;"Intel";" Core i3 7100U ";2.4;4;"SSD";256;0;"Intel";"Windows";2;41025
1017;"Lenovo";"Notebook";17.3;3840;2160;0;"Intel";" Core i7 6820HQ ";2.7;16;"SSD";512;0;"Nvidia";"Windows";2;158135
1018;"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";" Core i5 6200U ";2.3;8;"SSD";256;0;"Intel";"Windows";1;79387
1019;"HP";"Notebook";14.0;1920;1080;0;"Intel";" Core i7 6500U ";2.5;8;"SSD";256;0;"Intel";"Windows";1;118761
1020;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";" Core i3 6100U ";2.3;4;"HDD";1024;0;"Intel";"Windows";2;42410
1021;"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";" Core i5 6200U ";2.3;8;"SSD";256;0;"Intel";"Windows";1;84715
1022;"HP";"Notebook";13.3;1920;1080;0;"Intel";" Core i5 7200U ";2.5;8;"SSD";256;0;"Intel";"Windows";1;61219
1023;"HP";"Notebook";14.0;1920;1080;0;"Intel";" Core i7 7500U ";2.7;8;"SSD";256;0;"Nvidia";"Windows";2;63160
1024;"Dell";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 6300U ";2.4;8;"HDD";500;0;"Intel";"Windows";2;55754
1025;"HP";"Ultrabook";12.5;1366;768;0;"Intel";" Core i5 7200U ";2.5;4;"SSD";256;0;"Intel";"Windows";1;83064
1026;"HP";"Notebook";14.0;1366;768;0;"Intel";" Core i5 7200U ";2.5;4;"HDD";500;0;"Intel";"Windows";2;63350
1027;"HP";"Notebook";14.0;1366;768;0;"Intel";" Core i5 7200U ";2.5;4;"HDD";500;0;"Intel";"Windows";2;56477
1028;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";" Core i5 7200U ";2.5;8;"SSD";256;0;"Intel";"Windows";1;86527
1029;"HP";"Notebook";17.3;1920;1080;0;"Intel";" Core i5 7200U ";2.5;8;"SSD";256;0;"Nvidia";"Windows";3;57542
1030;"HP";"Notebook";14.0;1366;768;0;"Intel";" Core i5 7200U ";2.5;4;"SSD";256;0;"Intel";"Windows";2;51841
1031;"Acer";"Notebook";15.6;1366;768;0;"AMD";" A9-Series 9420 ";3.0;6;"HDD";1024;0;"AMD";"Windows";2;21792
1032;"MSI";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";3;63499
1033;"HP";"Notebook";14.0;1920;1080;0;"Intel";" Core i5 6200U ";2.3;8;"SSD";256;0;"Intel";"Windows";2;63670
1034;"HP";"Notebook";15.6;1920;1080;0;"Intel";" Core i7 6500U ";2.5;8;"SSD";256;0;"Intel";"Windows";2;65481
1035;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";" Core i7 6500U ";2.5;8;"SSD";256;0;"Intel";"Windows";1;71875
1036;"HP";"Notebook";15.6;1366;768;0;"Intel";" Core i5 7200U ";2.5;4;"HDD";500;0;"Intel";"Windows";2;39534
1037;"Toshiba";"Ultrabook";14.0;1920;1080;0;"Intel";" Core i7 6600U ";2.6;8;"SSD";256;0;"Intel";"Windows";1;91908
1038;"Dell";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 6300U ";2.4;8;"SSD";256;0;"Intel";"Windows";2;56634
1039;"HP";"Notebook";14.0;1920;1080;0;"Intel";" Core i5 7200U ";2.5;8;"SSD";256;0;"Intel";"Windows";2;53840
1040;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";" Core i7 6500U ";2.5;4;"SSD";256;0;"Intel";"Windows";2;45128
1041;"Vero";"Notebook";14.0;1366;768;0;"Intel";" Atom X5-Z8350 ";1.4;2;"Flash Storage";32;0;"Intel";"Windows";1;11231
1042;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";" Core i7 6500U ";2.5;16;"SSD";256;0;"Nvidia";"Windows";2;75924
1043;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 6200U ";2.3;8;"SSD";256;0;"Intel";"Windows";2;55923
1044;"HP";"Notebook";14.0;1920;1080;0;"Intel";" Core i5 6200U ";2.3;4;"HDD";500;0;"Intel";"Windows";2;53280
1045;"HP";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 6300U ";2.4;8;"Hybrid";256;500;"Intel";"Windows";2;112066
1046;"HP";"Notebook";14.0;1920;1080;0;"Intel";" Core i5 6200U ";2.3;8;"SSD";256;0;"Intel";"Windows";1;78268
1047;"MSI";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 6820HK ";2.7;16;"Hybrid";256;1024;"Nvidia";"Windows";4;82352
1048;"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;16;"Hybrid";128;1024;"Nvidia";"Windows";5;122011
1049;"Asus";"Netbook";11.6;1366;768;0;"Intel";" Celeron Dual Core N3060 ";1.6;4;"Flash Storage";16;0;"Intel";"Other";1;15339
1050;"Lenovo";"Notebook";14.0;2560;1440;0;"Intel";" Core i7 6600U ";2.6;16;"SSD";256;0;"Intel";"Windows";1;139594
1051;"HP";"Notebook";15.6;1920;1080;0;"Intel";" Core i7 7500U ";2.7;8;"HDD";1024;0;"Nvidia";"Windows";2;52161
1052;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";" Core i5 7200U ";2.7;8;"SSD";256;0;"Intel";"Windows";2;58288
1053;"HP";"Notebook";15.6;1366;768;0;"Intel";" Core i5 7200U ";2.5;4;"SSD";256;0;"Intel";"Windows";2;52161
1054;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";" Core i7 7500U ";2.7;16;"SSD";1024;0;"Intel";"Windows";1;120093
1055;"HP";"Notebook";15.6;1366;768;0;"Intel";" Core i3 6100U ";2.3;4;"HDD";500;0;"Intel";"Windows";2;37570
1056;"HP";"Notebook";15.6;1366;768;0;"Intel";" Core i5 7200U ";2.5;4;"HDD";500;0;"Intel";"N/A";2;26587
1057;"Acer";"Notebook";15.6;1366;768;0;"AMD";" A8-Series 7410 ";2.2;8;"HDD";1024;0;"AMD";"Windows";2;23923
1058;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";" Core i7 7500U ";2.7;12;"SSD";256;0;"Intel";"Windows";2;69211
1059;"MSI";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;16;"Hybrid";256;1024;"Nvidia";"Windows";3;96916
1061;"Asus";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;16;"HDD";1024;0;"Nvidia";"N/A";4;53173
1062;"Dell";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 7200U ";2.5;4;"HDD";1024;0;"Intel";"Windows";2;29784
1063;"Dell";"Notebook";15.6;1920;1080;0;"Intel";" Core i7 7500U ";2.7;16;"HDD";2048;0;"AMD";"Windows";2;52747
1064;"MSI";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;16;"Hybrid";256;1024;"Nvidia";"Windows";2;102777
1065;"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";" Core i7 7500U ";2.7;8;"SSD";256;0;"Intel";"Windows";1;77682
1066;"Asus";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 6820HK ";2.7;64;"SSD";1024;0;"Nvidia";"Windows";4;211788
1067;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";" Core i7 6500U ";2.5;8;"SSD";256;0;"Intel";"Windows";2;42518
1068;"Dell";"Gaming";15.6;3840;2160;0;"Intel";" Core i7 6700HQ ";2.6;16;"Hybrid";256;1024;"Nvidia";"Windows";3;70809
1069;"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";" Core M ";1.1;8;"Flash Storage";256;0;"Intel";"MacOS";1;69264
1070;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Core i3 6100U ";2.3;4;"HDD";500;0;"Intel";"Windows";2;25680
1071;"HP";"Notebook";15.6;1366;768;0;"Intel";" Core i5 6200U ";2.3;4;"HDD";500;0;"Intel";"Windows";2;63883
1072;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";" Core i5 6200U ";2.3;8;"SSD";256;0;"Intel";"Windows";1;63883
1073;"HP";"Notebook";13.3;1920;1080;0;"Intel";" Core i7 7500U ";2.7;8;"SSD";256;0;"Intel";"Windows";1;58075
1074;"Lenovo";"Ultrabook";12.5;1920;1080;1;"Intel";" Core i7 6500U ";2.5;8;"SSD";256;0;"Intel";"Windows";1;91295
1075;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";" Core i5 6200U ";2.3;8;"HDD";1024;0;"AMD";"Windows";3;35112
1076;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 6300HQ ";2.3;4;"HDD";1024;0;"Nvidia";"Windows";2;52055
1077;"MSI";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";4;133147
1078;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";" Core i5 6200U ";2.3;4;"HDD";500;0;"Intel";"Windows";2;28771
1079;"HP";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 6200U ";2.3;4;"HDD";500;0;"Intel";"Windows";2;50083
1080;"Lenovo";"Ultrabook";12.5;2560;1440;1;"Intel";" Core M 6Y75 ";1.2;8;"SSD";512;0;"Intel";"Windows";1;74539
1081;"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 6820HK ";2.7;32;"SSD";512;1024;"Nvidia";"Windows";5;172627
1082;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";" Atom x5-Z8550 ";1.4;4;"Flash Storage";64;0;"Intel";"Windows";1;34433
1083;"HP";"Ultrabook";13.3;3840;2160;0;"Intel";" Core i7 7500U ";2.7;16;"SSD";512;0;"Intel";"Windows";1;109171
1084;"Dell";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 7200U ";2.5;8;"SSD";256;0;"Intel";"Windows";2;39960
1085;"HP";"Notebook";14.0;1920;1080;0;"Intel";" Core i5 6200U ";2.3;4;"HDD";500;0;"Intel";"Windows";2;54931
1086;"HP";"Workstation";15.6;1920;1080;0;"Intel";" Core i7 6500U ";2.5;8;"SSD";256;0;"AMD";"Windows";2;79654
1087;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";" Core i5 6200U ";2.3;8;"SSD";180;0;"Intel";"Windows";2;63883
1088;"HP";"Notebook";13.3;3200;1800;0;"Intel";" Pentium Dual Core 4405Y ";1.5;4;"Flash Storage";32;0;"Intel";"Other";1;32767
1089;"Acer";"Notebook";15.6;1366;768;0;"AMD";" A8-Series 7410 ";2.2;4;"HDD";500;0;"AMD";"Windows";2;20619
1090;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Pentium Quad Core N3700 ";1.6;4;"HDD";500;0;"Intel";"Linux";2;20965
1091;"HP";"Notebook";15.6;1366;768;0;"Intel";" Core i3 6006U ";2.0;4;"HDD";1024;0;"Intel";"N/A";2;18434
1092;"Asus";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;8;"Hybrid";256;1024;"Nvidia";"Windows";3;85195
1093;"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";" Core i5 8250U ";1.6;4;"SSD";256;0;"AMD";"Windows";1;43602
1094;"HP";"Netbook";12.5;1366;768;0;"Intel";" Core i5 6200U ";2.3;4;"SSD";128;0;"Intel";"Windows";2;85195
1095;"Acer";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 7200U ";2.5;8;"Hybrid";256;1024;"Nvidia";"Windows";2;42571
1096;"Dell";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 7200U ";2.5;8;"HDD";1024;0;"AMD";"Windows";2;34035
1097;"MSI";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;8;"SSD";256;0;"Nvidia";"Windows";3;85195
1098;"HP";"Notebook";15.6;1366;768;0;"Intel";" Pentium Quad Core N3710 ";1.6;4;"HDD";1024;0;"Intel";"Windows";2;26640
1099;"Asus";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;16;"Hybrid";128;1024;"Nvidia";"Windows";4;122491
1100;"Dell";"Ultrabook";12.5;1366;768;0;"Intel";" Core i3 6100U ";2.3;4;"HDD";500;0;"Intel";"Windows";2;60481
1101;"Dell";"Ultrabook";12.5;1366;768;0;"Intel";" Core i3 6100U ";2.3;4;"SSD";128;0;"Intel";"Windows";2;62176
1102;"Acer";"Notebook";15.6;1366;768;0;"Intel";" Celeron Dual Core 3205U ";1.5;4;"SSD";16;0;"Intel";"Other";2;11136
1103;"HP";"Workstation";17.3;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;8;"HDD";1024;0;"AMD";"Windows";3;154459
1104;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;16;"SSD";512;0;"Nvidia";"Windows";2;63883
1105;"Dell";"Ultrabook";12.5;1366;768;0;"Intel";" Core i5 6200U ";2.3;8;"SSD";256;0;"Intel";"Windows";2;75290
1106;"MSI";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";3;80516
1107;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";" Core i5 6200U ";2.3;4;"SSD";256;0;"Intel";"Windows";2;46194
1108;"HP";"Notebook";15.6;1920;1080;0;"AMD";" A6-Series 9220 ";2.5;4;"HDD";1024;0;"AMD";"Windows";2;21205
1109;"Asus";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;16;"Hybrid";128;1024;"Nvidia";"Windows";3;71342
1110;"HP";"Notebook";13.3;3200;1800;1;"Intel";" Core M 6Y54 ";1.1;8;"SSD";256;0;"Intel";"Windows";1;90523
1111;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Core i5 6200U ";2.3;4;"HDD";500;0;"AMD";"Windows";2;40980
1112;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";" Core i3 6006U ";2.0;4;"SSD";128;0;"Intel";"Windows";2;22857
1113;"HP";"Ultrabook";13.3;1920;1080;0;"Intel";" Core i7 6500U ";2.5;8;"SSD";512;0;"Intel";"Windows";1;104908
1114;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";" Atom x5-Z8550 ";1.4;4;"Flash Storage";64;0;"Intel";"Other";1;29251
1115;"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";" Core i7 7560U ";2.4;8;"SSD";256;0;"Intel";"Windows";1;73473
1116;"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 6820HK ";2.7;16;"SSD";256;1024;"Nvidia";"Windows";5;146519
1117;"Razer";"Ultrabook";12.5;3840;2160;1;"Intel";" Core i7 6500U ";2.5;8;"SSD";256;0;"Intel";"Windows";1;54825
1118;"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";" Core i7 7500U ";2.7;16;"SSD";512;0;"Intel";"Windows";1;118601
1119;"Asus";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";4;69929
1120;"Vero";"Notebook";13.3;1920;1080;0;"Intel";" Atom X5-Z8350 ";1.4;4;"Flash Storage";32;0;"Intel";"Windows";1;10443
1121;"HP";"Notebook";13.3;1920;1080;0;"Intel";" Core i5 6200U ";2.3;8;"SSD";256;0;"Intel";"Windows";1;90043
1122;"HP";"Notebook";14.0;1920;1080;0;"Intel";" Core i5 6200U ";2.3;8;"SSD";256;0;"Intel";"Windows";1;80613
1123;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Core i5 6200U ";2.3;4;"HDD";500;0;"Intel";"Linux";2;27899
1124;"Asus";"Notebook";15.6;1366;768;0;"Intel";" Core i3 7100U ";2.4;4;"HDD";1024;0;"Intel";"Windows";2;23177
1125;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";" Core i7 6500U ";2.5;8;"SSD";256;0;"Intel";"Windows";2;88924
1126;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";" Atom x5-Z8550 ";1.4;4;"Flash Storage";64;0;"Intel";"Windows";1;25521
1127;"HP";"Ultrabook";12.5;1366;768;0;"Intel";" Core i5 6300U ";2.4;8;"SSD";256;0;"Intel";"Windows";1;100966
1128;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";" Core i5 7300HQ ";2.5;8;"Hybrid";128;1024;"Nvidia";"N/A";2;52694
1129;"HP";"Gaming";17.3;1920;1080;0;"Intel";" Core i5 6300HQ ";2.3;8;"Hybrid";128;1024;"Nvidia";"Windows";3;60153
1130;"HP";"Notebook";15.6;1366;768;0;"Intel";" Core i7 7500U ";2.7;8;"HDD";2048;0;"Intel";"Windows";2;33513
1131;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";" Core i7 6600U ";2.6;8;"SSD";512;0;"Nvidia";"Windows";2;109244
1132;"Asus";"Notebook";14.0;1366;768;0;"Intel";" Celeron Dual Core N3350 ";1.1;4;"Flash Storage";32;0;"Intel";"Windows";2;14812
1133;"HP";"Ultrabook";15.6;1920;1080;0;"Intel";" Core i7 7500U ";2.7;8;"SSD";256;0;"Intel";"Windows";2;40067
1134;"Acer";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 7200U ";2.5;4;"HDD";1024;0;"Nvidia";"Windows";2;32820
1135;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";" Core i7 6500U ";2.5;16;"Hybrid";1024;0;"AMD";"Windows";2;58555
1136;"HP";"Workstation";17.3;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;8;"SSD";256;0;"Nvidia";"Windows";3;210424
1137;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Core i5 7200U ";2.5;8;"HDD";1024;0;"AMD";"Windows";2;41772
1138;"MSI";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 6820HQ ";2.7;16;"Hybrid";256;1024;"Nvidia";"Windows";4;127819
1139;"HP";"Ultrabook";15.6;1920;1080;0;"Intel";" Core i7 6500U ";2.5;8;"SSD";256;0;"Intel";"Windows";2;115709
1140;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";" Core i7 6600U ";2.6;16;"SSD";512;0;"Intel";"Windows";3;130003
1141;"MSI";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2;60888
1142;"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";" Core i5 6300U ";2.4;8;"SSD";256;0;"Intel";"Windows";1;86793
1143;"HP";"Workstation";15.6;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;8;"SSD";256;0;"Nvidia";"Windows";3;118761
